01,04,13,18,30+01,12
01,04,13,18,31+01,06
01,04,13,18,32+02,06
01,04,13,18,33+01,11
01,04,13,18,34+02,11
01,04,13,18,35+02,12
01,04,13,22,30+01,12
01,04,13,22,31+01,06
01,04,13,22,32+02,06
01,04,13,22,33+01,11
01,04,13,22,34+02,11
01,04,13,22,35+02,12
01,04,13,25,30+01,12
01,04,13,25,31+01,06
01,04,13,25,32+02,06
01,04,13,25,33+01,11
01,04,13,25,34+02,11
01,04,13,25,35+02,12
01,04,13,26,30+01,12
01,04,13,26,31+01,06
01,04,13,26,32+02,06
01,04,13,26,33+01,11
01,04,13,26,34+02,11
01,04,13,26,35+02,12
01,04,13,28,30+01,12
01,04,13,28,31+01,06
01,04,13,28,32+02,06
01,04,13,28,33+01,11
01,04,13,28,34+02,11
01,04,13,28,35+02,12
01,04,13,32,33+01,12
01,04,13,32,34+01,06
01,04,13,32,35+02,06
01,04,15,18,30+01,11
01,04,15,18,31+02,11
01,04,15,18,32+02,12
01,04,15,18,33+01,12
01,04,15,18,34+01,06
01,04,15,18,35+02,06
01,04,15,22,30+01,11
01,04,15,22,31+02,11
01,04,15,22,32+02,12
01,04,15,22,33+01,12
01,04,15,22,34+01,06
01,04,15,22,35+02,06
01,04,15,25,30+01,11
01,04,15,25,31+02,11
01,04,15,25,32+02,12
01,04,15,25,33+01,12
01,04,15,25,34+01,06
01,04,15,25,35+02,06
01,04,15,26,30+01,11
01,04,15,26,31+02,11
01,04,15,26,32+02,12
01,04,15,26,33+01,12
01,04,15,26,34+01,06
01,04,15,26,35+02,06
01,04,15,28,30+01,11
01,04,15,28,31+02,11
01,04,15,28,32+02,12
01,04,15,28,33+01,12
01,04,15,28,34+01,06
01,04,15,28,35+02,06
01,04,15,32,33+01,11
01,04,15,32,34+02,11
01,04,15,32,35+02,12
01,04,17,18,30+01,12
01,04,17,18,31+01,06
01,04,17,18,32+02,06
01,04,17,18,33+01,11
01,04,17,18,34+02,11
01,04,17,18,35+02,12
01,04,17,22,30+01,12
01,04,17,22,31+01,06
01,04,17,22,32+02,06
01,04,17,22,33+01,11
01,04,17,22,34+02,11
01,04,17,22,35+02,12
01,04,17,25,30+01,12
01,04,17,25,31+01,06
01,04,17,25,32+02,06
01,04,17,25,33+01,11
01,04,17,25,34+02,11
01,04,17,25,35+02,12
01,04,17,26,30+01,12
01,04,17,26,31+01,06
01,04,17,26,32+02,06
01,04,17,26,33+01,11
01,04,17,26,34+02,11
01,04,17,26,35+02,12
01,04,17,28,30+01,12
01,04,17,28,31+01,06
01,04,17,28,32+02,06
01,04,17,28,33+01,11
01,04,17,28,34+02,11
01,04,17,28,35+02,12
01,04,17,32,33+01,12
01,04,17,32,34+01,06
01,04,17,32,35+02,06
01,04,19,22,30+01,11
01,04,19,22,31+02,11
01,04,19,22,32+02,12
01,04,19,22,33+01,12
01,04,19,22,34+01,06
01,04,19,22,35+02,06
01,04,19,25,30+01,11
01,04,19,25,31+02,11
01,04,19,25,32+02,12
01,04,19,25,33+01,12
01,04,19,25,34+01,06
01,04,19,25,35+02,06
01,04,19,26,30+01,11
01,04,19,26,31+02,11
01,04,19,26,32+02,12
01,04,19,26,33+01,12
01,04,19,26,34+01,06
01,04,19,26,35+02,06
01,04,19,28,30+01,11
01,04,19,28,31+02,11
01,04,19,28,32+02,12
01,04,19,28,33+01,12
01,04,19,28,34+01,06
01,04,19,28,35+02,06
01,04,19,32,33+01,11
01,04,19,32,34+02,11
01,04,19,32,35+02,12
01,04,23,25,30+01,12
01,04,23,25,31+01,06
01,04,23,25,32+02,06
01,04,23,25,33+01,11
01,04,23,25,34+02,11
01,04,23,25,35+02,12
01,04,23,26,30+01,12
01,04,23,26,31+01,06
01,04,23,26,32+02,06
01,04,23,26,33+01,11
01,04,23,26,34+02,11
01,04,23,26,35+02,12
01,04,23,28,30+01,12
01,04,23,28,31+01,06
01,04,23,28,32+02,06
01,04,23,28,33+01,11
01,04,23,28,34+02,11
01,04,23,28,35+02,12
01,04,23,32,33+01,12
01,04,23,32,34+01,06
01,04,23,32,35+02,06
01,05,13,18,30+01,11
01,05,13,18,31+02,11
01,05,13,18,32+02,12
01,05,13,18,33+01,12
01,05,13,18,34+01,06
01,05,13,18,35+02,06
01,05,13,22,30+01,11
01,05,13,22,31+02,11
01,05,13,22,32+02,12
01,05,13,22,33+01,12
01,05,13,22,34+01,06
01,05,13,22,35+02,06
01,05,13,25,30+01,11
01,05,13,25,31+02,11
01,05,13,25,32+02,12
